fid,name,type,addr1,addr2,lon,lat,tel,city,gugun,create_date,erdsgn
25553,한림종합운동장,육상경기장,제주특별자치도 제주시 한림읍 한림리 887-2,,126.2685438,33.40969076,064-728-8521,제주특별자치도,제주시,20161231,N
25554,한림종합운동장 인공암벽장,인공암벽장,제주특별자치도 제주시 한림읍 한림리 887-2,,126.2685441,33.40969184,064-728-3272,제주특별자치도,제주시,19000101,N
25555,한마음,간이운동장,전라남도 고흥군 남양면,,127.348261,34.7281,061-830-6133,전라남도,고흥군,20161231,N
25556,한마음공원,간이운동장,서울특별시 종로구 혜화동,,126.999604,37.583576,02-3423-6244,서울특별시,종로구,20161231,N
25557,한마음공원,간이운동장,부산광역시 연제구 거제1동,,129.072691,35.193764,,부산광역시,연제구,20161231,N
25558,한마음공원,간이운동장,광주광역시 북구 동림동,,126.869865,35.188759,062-510-1267,광주광역시,북구,20161231,N
25559,한마음공원 체육시설,풋살장,충청남도 당진시 읍내동 1487 한마음공원,,126.6292382,36.90047504,041-350-3622,충청남도,당진시,20100520,N
25560,한마음공원 체육시설(농구장),기타시설,충청남도 당진시 읍내동 1487 한마음공원,,126.6292382,36.90047504,041-350-3623,충청남도,당진시,20100520,N
25561,한마음동산,간이운동장,제주특별자치도 서귀포시 영천동,,126.5867,33.278637,064-760-4664,제주특별자치도,서귀포시,20161231,N
25562,한마음동산,간이운동장,제주특별자치도 서귀포시 토평동 2202-3 영천동주민센터,Apr-22,126.5866874,33.26875331,064-760-4652,제주특별자치도,서귀포시,20190314,N
25563,한마음샘터 체육시설,간이운동장,강원특별자치도 태백시 황지동 산1,,129.0016115,37.17256174,033-550-2404,강원특별자치도,태백시,19960918,N
25564,한마음샘터체육시설,간이운동장,강원특별자치도 태백시 상장동,,129.001612,37.172562,033-550-2192,강원특별자치도,태백시,20161231,N
25565,한마음생활체육관,생활체육관,대전광역시 중구 태평동 510-162 한마음생활체육관,,127.3864543,36.31845537,042-536-5507,대전광역시,,19971125,N
25566,한마음어린이공원,간이운동장,서울특별시 마포구 망원동 381-1,,126.90805,37.55456741,,서울특별시,마포구,20110101,N
25567,한마음어린이공원,간이운동장,본동616-5,,128.5354377,35.83166993,,대구광역시,달서구,20161231,N
25568,한마음어린이공원 동네체육시설,간이운동장,충북 청주시 서원구 수곡동 778,,127.4730031,36.61839793,,충청북도,청주시,20170426,N
25569,한마음체육관,간이운동장,대전광역시 중구 태평2동,,127.386511,36.319014,02-606-7633,대전광역시,,20161231,N
25570,한마음클럽 게이트볼장,전천후게이트볼장,경상북도 영주시 상망동 647-4,,128.6385842,36.83438779,,경상북도,영주시,20100101,N
25571,한목마을 체력단련시설,간이운동장,경남 통영시 욕지면 연화리 산 2-77,,128.3626827,34.64464643,055-650-4723,경상남도,통영시,20181129,N
25572,한바다중학교 체육시설,간이운동장,부산광역시 수영구 광안로21번가길 57 (광안동),,129.1176121,35.15729394,051-760-0700,부산광역시,수영구,20050430,N
25573,한반도공원 소규모체력단련기구,간이운동장,인천광역시 옹진군 북도면 시도리 277-7,,126.4317361,37.5346087,032-899-2263,인천광역시,옹진군,20100501,N
25574,한반도면 체육회관,기타시설,강원특별자치도 영월군 한반도면 신천리 456-3,,128.328886,37.23487405,,강원특별자치도,영월군,20161230,N
25575,한밭가든아파트,간이운동장,대전광역시 중구 산성동,,127.38482,36.306734,02-581-6311,대전광역시,중구,20161231,N
25576,한밭게이트볼장,전천후게이트볼장,대전광역시 중구 부사동 209-1 한밭종합운동장,,127.430634,36.3163362,042-610-4900,대전광역시,,20090901,N
25577,한밭수영장,수영장,대전광역시 중구 부사동 209-1 한밭종합운동장,,127.430634,36.3163362,042-610-4941,대전광역시,,19941020,N
25578,한밭씨름장,씨름장,대전 중구 부사동 177,,127.4291652,36.31491402,042-610-4900,대전광역시,,20090901,N
25579,한밭야구장,야구장,대전광역시 중구 부사동 209-1 한밭종합운동장,,127.430634,36.3163362,,대전광역시,,19640101,N
25580,한밭여중,간이운동장,대전광역시 동구,,127.4548071,36.31176963,,대전광역시,동구,20171128,N
25581,한밭우성아파트,간이운동장,제주특별자치도 제주시 용담1동,,126.514977,33.510327,061-285-3051,제주특별자치도,제주시,20161231,N
25582,한밭정구장,테니스장,대전 중구 부사동 177,,127.4291652,36.31491402,042-610-4900,대전광역시,,20090901,N
25583,한밭종합운동장보조경기장,육상경기장,대전광역시 중구 부사동 209-1 한밭종합운동장,,127.430634,36.3163362,042-610-4900,대전광역시,,20090901,N
25584,한밭종합운동장주경기장,육상경기장,대전 중구 부사동 177,,127.4291652,36.31491402,042-610-4900,대전광역시,,19790831,N
25585,한밭체육관,구기체육관,대전 중구 부사동 177,,127.4291652,36.31491402,042-610-4900,대전광역시,,19730831,N
25586,한보5단지 체육시설,간이운동장,강원특별자치도 태백시 통동 259 한보연립주택,,129.0190351,37.16886061,033-550-2404,강원특별자치도,태백시,20140615,N
25587,한북누리길 동네체육시설,간이운동장,경기도 고양시 덕양구 지축동 산159-3,,0,0,031-8075-4384,경기도,고양시,19000101,N
25588,한북누리길 동네체육시설(싸리나무 쉼터),간이운동장,경기도 고양시 덕양구 지축동 산159-3,,0,0,031-8075-4384,경기도,고양시,19000101,N
25589,한비쉼터,간이운동장,인천광역시 동구 송향로32번길 2 (송림동),,126.652518,37.48120648,032-770-6124,인천광역시,동구,20090922,N
25590,한빛공원,간이운동장,울산광역시 동구 전하2동,,129.42832,35.51121,052-209-3745,울산광역시,동구,20161231,N
25591,한빛어린이공원,간이운동장,경북 경주시 성건동 716,,129.2060648,35.85089338,054-779-8361,경상북도,경주시,20180101,N
25592,한빛어린이공원,간이운동장,상인1동 1522-1,,128.5465875,35.81522322,,대구광역시,달서구,20161231,N
25593,한빛어린이공원체육시설,간이운동장,,,127.9290446,37.35237517,,강원특별자치도,원주시,20170221,N
25594,한사랑2차삼성,간이운동장,서울특별시 강서구 등촌1동,,126.864211,37.554774,02-3663-1290,서울특별시,강서구,20161231,N
25595,한사리 생활체육시설,간이운동장,전라남도 진도군 군내면 가흥로 637-1,,126.2914511,34.51250115,,전라남도,진도군,20110101,N
25596,한사리 회관,간이운동장,경북 경산시 하양읍 한사리 524-9,,128.8229396,35.92555489,053-804-7364,경상북도,경산시,20130101,N
25597,한산1리 마을회관 동네체육시설,간이운동장,경기도 양주시 남면 한산리 68-3 한산1리마을회관,,127.0036583,37.89893514,031-8082-5647,경기도,양주시,19990101,N
25598,한산게이트볼장,기타시설,충청남도 서천군 한산면 동산리 447-1,,126.8084252,36.08268248,041-950-2859,충청남도,서천군,19990101,Y
25599,한산마을단위 생활체육시설,간이운동장,경상남도 거창군 남상면,,127.937773,35.641779,,경상남도,거창군,20161231,N
25600,한산모시체육관,생활체육관,충청남도 서천군 한산면 지현리 14-3 푸른동산교회연수원,한산모시체육관,126.8066959,36.08162023,041-950-6859,충청남도,서천군,19990101,N
25601,한샘 공원,간이운동장,경상남도 창원시 성산구 가음정동,,128.698548,35.207357,042-611-2138,경상남도,창원시,20161231,N
25602,한샘근린공원,간이운동장,대전광역시 유성구 대정동 305 공원관리사무실,,127.3206815,36.3151317,042-611-2038,대전광역시,유성구,20180424,N
25603,한샘근린공원,간이운동장,대천동 353-5번지,,126.4783417,33.2466853,,대구광역시,달서구,20161231,N
25604,한서마을마당,간이운동장,서울특별시 마포구 염리동,,126.949201,37.552848,02-3153-9872,서울특별시,마포구,20161231,N
25605,한석봉체육관,생활체육관,경기도 가평군 가평읍 대곡리 318 한석봉체육관,,127.5078619,37.82639672,031-580-2147,경기도,가평군,20160930,N
25606,한석봉체육관 수영장,수영장,경기도 가평군 가평읍 대곡리 318 한석봉체육관,,127.5078619,37.82639672,031-580-2147,경기도,가평군,20161006,N
25607,한성면옥옆 동네체육,간이운동장,,,128.5672813,38.20231131,033-639-2474,강원특별자치도,속초시,20170302,N
25608,한성어린이공원,간이운동장,전라남도 목포시 원산동,,126.375208,34.805705,061-270-3635,전라남도,목포시,20161231,N
25609,한성연립 체육시설,간이운동장,강원특별자치도 태백시 황지동 272-34,,128.9837624,37.17749584,033-550-2404,강원특별자치도,태백시,20090224,N
25610,한솔공원,간이운동장,서울특별시 종로구 혜화동,,126.996547,37.582206,02-3423-6244,서울특별시,종로구,20161231,N
25611,한솔근린공원,간이운동장,서울특별시 강남구 일원동 732,,127.0780799,37.48099066,,서울특별시,강남구,20171109,N
25612,한솔동 복합커뮤니티센터 정음관,생활체육관,세종특별자치시 한솔동 961 한솔동 복합커뮤니티센터 정음관,3층 다목적강당(체육관),127.2558409,36.47750943,044-301-6144,세종특별자치시,세종시,20190613,Y
25613,한솔동 인라인스케이트장,롤러스케이트장,세종특별자치시 한솔동 1249,,127.2611479,36.47762473,044-300-5333,세종특별자치시,세종시,19000101,N
25614,한솔동 저류지 배드민턴장,기타시설,세종특별자치시 한솔동 1249,,127.2611479,36.47762473,044-300-5333,세종특별자치시,세종시,19000101,N
25615,한솔동 족구장,기타시설,세종특별자치시  연기면 다솜로 216,,127.2768539,36.50210763,,세종특별자치시,세종시,20171030,N
25616,한솔동축구장,축구장,,,127.2547207,36.47692905,,세종특별자치시,세종시,20161107,N
25617,한솔뜰근린공원 게이트볼장,전천후게이트볼장,세종특별자치시 한솔동 937 한솔동 근린공원 공중화장실,,127.2559276,36.4790669,044-301-3332,세종특별자치시,세종시,20241001,N
25618,한솔뜰근린공원배드민턴장,기타시설,세종특별자치시 한솔동 985,,127.251216,36.47549498,044-301-3332,세종특별자치시,세종시,20241001,N
25619,한솔복컴수영장,수영장,세종특별자치시 한솔동 961 한솔동 복합커뮤니티센터 정음관,,127.2558409,36.47750943,044-301-3332,세종특별자치시,세종시,20190101,N
25620,한솔수영장,수영장,세종특별자치시 한솔동 975 한솔중학교,한솔수영장,127.2549195,36.47596528,044-410-1451,세종특별자치시,,20190626,Y
25621,한솔아파트 체육시설,간이운동장,강원특별자치도 태백시 소도동 19 한솔아파트,,128.9751161,37.13646909,033-550-2404,강원특별자치도,태백시,20031115,N
25622,한솔아파트체육시설,간이운동장,강원특별자치도 태백시 문곡소도동,,128.974921,37.136826,033-550-2192,강원특별자치도,태백시,20161231,N
25623,한솔중학교수영장,수영장,세종특별자치시  한솔동  975 한솔중학교,,127.2549782,36.47617062,,세종특별자치시,세종시,20161107,N
25624,한송마을 마을체육시설,간이운동장,경상북도 청도군 각남면 사리 128-16,언덕,128.6930742,35.60556956,054-370-2472,경상북도,청도군,20191005,N
25625,한송정 마을회관 체육시설,간이운동장,경상북도 김천시 부항면 지좌리 347-20,한송정 마을회관,127.9796178,35.9712027,054-437-2031,경상북도,김천시,19990101,N
25626,한수공원,간이운동장,서울특별시 서초구 반포본동,,126.985769,37.501591,02-2155-6860,서울특별시,서초구,20161231,N
25627,한수리 게이트볼장,간이운동장,제주특별자치도 제주시 한림읍,,126.263377,33.421146,064-728-7614,제주특별자치도,제주시,20161231,N
25628,한숲 아파트,간이운동장,대전광역시 동구,,127.4548071,36.31176963,,대전광역시,동구,20171128,N
25629,한신1차아파트,간이운동장,광주광역시 남구 효덕동,,126.897159,35.120037,062-607-2841,광주광역시,남구,20161231,N
25630,한신공원,간이운동장,인천광역시 서구 가좌4동,,126.687296,37.484279,033-560-4800,인천광역시,서구,20161231,N
25631,한신공원,간이운동장,인천광역시 서구 여우재로81번길 17 (가좌동),,126.6870875,37.48445841,033-560-4800,인천광역시,서구,20161231,N
25632,한실마을모정,간이운동장,전라남도 장성군 서삼면 대덕리 386-1 대곡마을회관,,126.7506451,35.35773562,061-390-8477,전라남도,장성군,20150302,N
25633,한실마을모정,간이운동장,전라남도 장성군 서삼면 대덕리 386-1 대곡마을회관,,126.7506855,35.35769974,061-390-7255,전라남도,장성군,20150101,N
25634,한실마을회관,간이운동장,전라남도 장성군 삼서면 대곡한실길 40,한실마을회관,126.6526772,35.23089971,,전라남도,장성군,20130101,N
25635,한실아파트 체력단련시설,간이운동장,경상남도 통영시 인평동 430-5 신우한실아파트,,128.3991445,34.84046673,055-650-4723,경상남도,통영시,20181204,N
25636,한아름녹지대체육시설,간이운동장,대전광역시 서구 1512,,127.3756895,36.36464434,042-611-6494,대전광역시,서구,20161231,N
